bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,long,sqft_lot15,log_price,house_age,was_renovated,distance
4,1.5,1730,7700,1,0,0,4,7,720,98059,47.4996,-122.163,8066,12.6682331,52,0,0.140976718
3,1.5,1100,8140,1,0,0,4,7,0,98059,47.5004,-122.162,7700,12.63297303,50,0,0.140848128
3,1.75,2140,13260,1,0,0,3,7,900,98146,47.5074,-122.353,13260,12.7367009,67,0,0.159031058
3,1.5,1210,12500,1,0,0,3,7,0,98146,47.503,-122.351,12500,12.458775,53,0,0.160730918
4,2.5,2610,3277,1.5,0,0,5,8,690,98103,47.6636,-122.33,3277,13.81551056,93,0,0.101615445
4,2,1570,9600,1,0,0,3,6,0,98168,47.4965,-122.303,9000,12.05408629,65,0,0.137589697
3,2.25,2380,11824,1,0,0,4,9,930,98040,47.5371,-122.218,11491,13.59236701,43,0,0.083895145
4,1.75,2480,11010,1,0,0,4,9,850,98040,47.5378,-122.219,10744,13.64115717,49,0,0.082970583
3,2.25,1750,15528,1,0,0,3,8,480,98155,47.7739,-122.274,12000,12.85317589,52,0,0.159465129
3,1.75,2290,14800,1,0,0,3,8,670,98155,47.7735,-122.273,12474,13.06048797,50,0,0.158858067
3,1.5,1880,7400,1,0,0,3,8,400,98155,47.7743,-122.27,8660,12.91164235,47,0,0.159028351
3,2.25,2490,8800,2,0,0,4,8,0,98006,47.5666,-122.132,10000,13.28787782,40,0,0.118871923
4,2.5,3230,12100,1,0,0,3,9,1360,98006,47.562,-122.146,10200,13.62555997,38,0,0.108750009
3,2.75,3640,10300,1,0,0,4,9,1580,98006,47.5612,-122.146,10625,13.73754902,36,0,0.109166432
5,3,3650,16600,1,0,3,4,9,1790,98006,47.56,-122.144,10400,14.0855377,37,0,0.111498694
4,2.5,2590,9530,1,0,0,4,8,950,98155,47.7752,-122.285,10970,13.19421881,37,0,0.163479712
4,1.75,2230,6838,1,0,0,3,7,910,98008,47.5742,-122.118,7500,13.23569206,30,0,0.128822081
4,3.75,7620,29536,2,0,3,3,11,1640,98006,47.5571,-122.14,20809,14.33430435,10,0,0.116425352
4,3.25,3520,19354,1,0,2,4,9,1510,98006,47.5572,-122.147,19354,13.91987057,37,0,0.110477018
4,1.75,1740,12204,1,0,0,3,7,470,98155,47.7675,-122.277,12204,13.01700286,54,0,0.153939645
3,2,2930,29136,2,0,0,3,8,690,98010,47.3102,-122.042,29362,13.03898177,25,0,0.365728437
2,1,750,4000,1,0,0,2,6,0,98108,47.54,-122.32,4000,12.95984445,82,0,0.112645818
4,3,3600,9687,2,0,0,4,9,0,98004,47.6257,-122.208,10400,14.34496165,56,1,0.031899126
5,2.5,2900,9799,1,0,0,3,8,1450,98004,47.6255,-122.208,9687,13.78298737,56,0,0.031853423
3,2,1780,9732,1,0,0,3,8,0,98040,47.5796,-122.229,10200,13.47302025,48,0,0.03999469
2,1,720,5600,1,0,0,4,7,0,98116,47.5641,-122.391,5600,12.98310131,95,0,0.161348752
2,1,1140,5650,1,0,1,3,6,160,98116,47.5634,-122.391,5700,12.83201108,95,0,0.161585308
4,2.25,2410,4250,1.5,0,0,5,7,950,98117,47.6849,-122.376,5074,13.50762578,86,0,0.152294066
4,3.5,2540,5808,2,0,0,5,8,720,98117,47.6857,-122.376,5461,13.59235451,105,1,0.152645527
3,1.75,1480,6985,1.5,0,0,4,7,280,98117,47.686,-122.374,5588,13.36138028,89,0,0.150987775
2,1,830,8183,1,0,0,5,6,0,98155,47.7366,-122.302,8184,12.69924333,65,0,0.13400004
4,1,1370,8499,1,0,0,3,7,0,98155,47.736,-122.301,8187,12.61153775,66,0,0.133001862
2,1,890,8180,1,0,0,3,7,0,98155,47.737,-122.3,8180,12.52597987,68,0,0.133427617
3,1.75,1170,8182,1,0,0,3,7,0,98155,47.7368,-122.298,8183,12.7728059,53,0,0.132346613
5,1.75,2760,18112,1,0,0,3,8,1250,98155,47.7363,-122.298,8482,13.11231304,47,0,0.131899174
2,1,960,8153,1,0,0,3,6,0,98155,47.7341,-122.3,8199,12.61153775,68,0,0.130854771
3,1,1470,8200,1,0,0,3,7,430,98155,47.7347,-122.302,8200,12.5776362,62,0,0.13232589
3,1,1040,8199,1,0,0,3,7,0,98155,47.7348,-122.302,8200,12.56252256,62,0,0.132413851
2,1,920,8612,1,0,0,5,7,0,98155,47.734,-122.301,7956,12.73932979,68,0,0.131235509
3,1,1230,4800,1.5,0,0,1,6,0,98117,47.6941,-122.365,4800,11.73606902,99,0,0.147006768
2,1,850,4650,1,0,0,3,7,0,98117,47.6926,-122.365,4700,13.03898177,40,0,0.146239145
3,1,920,4800,1,0,0,4,6,140,98117,47.6937,-122.362,4800,13.10216067,89,0,0.144234943
4,2.5,2310,4079,2,0,0,3,8,0,98117,47.6937,-122.361,4800,13.37855478,7,0,0.143383347
3,2,1490,4800,2,0,0,5,6,0,98117,47.6933,-122.361,4800,12.98883198,67,0,0.14317345
3,1.75,1270,4800,1,0,0,3,7,0,98117,47.693,-122.361,4800,12.72188581,62,0,0.14301656
2,1,1000,4800,1,0,0,3,6,0,98117,47.6926,-122.362,4800,12.84792653,63,0,0.143663091
2,1,1770,8640,1.5,0,0,3,6,250,98117,47.6926,-122.363,4804,13.27936713,66,0,0.144519958
3,3,3760,8500,2.5,0,3,4,10,700,98116,47.5815,-122.398,5500,14.03865411,105,0,0.16317478
3,1.75,1240,4550,1.5,0,0,4,7,0,98116,47.5803,-122.398,5700,13.13231371,64,0,0.163449708
4,3,4280,18834,1,0,4,5,11,2100,98116,47.5811,-122.4,8858,14.53335035,44,0,0.16521347
3,1.5,2220,4830,2,0,3,3,9,430,98116,47.5825,-122.4,4830,13.91172942,87,1,0.164903748
4,3,2570,9104,2,0,2,3,7,0,98116,47.5821,-122.401,4950,13.12236338,85,0,0.165966844
3,1.5,1370,9000,1,0,0,3,7,0,98168,47.4973,-122.328,9075,12.32385568,53,0,0.150199946
4,1.5,1410,10648,1,0,0,4,7,0,98030,47.3736,-122.188,10522,11.84222921,49,0,0.249980406
4,2.75,2170,9658,1.5,0,0,3,7,0,98030,47.3741,-122.189,9731,12.52611058,49,0,0.249288331
2,1,1100,7323,1,0,0,3,7,320,98023,47.2874,-122.37,7227,12.10043431,33,0,0.35589009
3,1,1530,389126,1.5,0,0,4,7,0,98022,47.1776,-122.011,42148,12.34583459,96,0,0.496215085
3,2.5,3430,48993,2,0,0,3,9,0,98001,47.2609,-122.27,36256,13.15192218,14,0,0.358754916
4,1,1370,41194,1.5,0,2,5,5,0,98092,47.2716,-122.144,84070,12.45097769,115,0,0.359503996
2,2.5,2550,216344,2.5,0,0,3,7,0,98092,47.2584,-122.124,289978,12.7512997,22,0,0.377851784
3,3.5,4080,217697,1.5,0,3,3,10,0,98092,47.2604,-122.139,217790,13.71015004,15,0,0.371631976
4,2.25,2380,122038,2,0,0,4,8,0,98022,47.2624,-122.015,48000,12.70684793,31,0,0.420555317
3,2.5,2260,74297,2,0,0,3,9,0,98022,47.2704,-122.013,98000,12.94371507,23,0,0.41489306
3,2.5,3340,70131,2,0,0,3,9,920,98022,47.2666,-122.015,116740,13.09190417,21,0,0.41700686
3,2.5,2440,71002,1,0,0,4,9,0,98022,47.2689,-122.01,84000,12.97386337,19,0,0.417788757
3,1.75,1726,197326,2,0,0,4,7,0,98070,47.3484,-122.505,99316,12.8042221,33,0,0.378936915
3,2,2690,435600,2,0,0,3,8,0,98070,47.3477,-122.519,163350,13.26212532,23,0,0.389377249
4,2.5,3380,75794,2,0,0,3,10,0,98001,47.3511,-122.266,17913,13.36906719,18,0,0.268573203
3,1.75,2040,22693,1,0,0,4,8,0,98042,47.3519,-122.14,6280,12.77987307,35,0,0.284226851
2,1,1040,6900,1,0,0,4,7,0,98136,47.5411,-122.391,6280,12.94323671,100,0,0.170459234
2,0.75,440,8313,1,1,3,4,5,0,98070,47.4339,-122.512,26289,12.5776362,72,0,0.329424287
2,1.5,1560,10807,1,0,0,2,7,0,98070,47.4444,-122.509,196591,12.10625231,66,0,0.321137157
3,1,1340,18000,1,0,0,4,7,0,98070,47.4443,-122.509,196591,12.60148742,91,0,0.321191324
3,2.5,2640,6715,2,0,0,3,8,960,98058,47.441,-122.125,7373,12.80765263,24,0,0.210818365
4,3.25,4360,210254,1,0,0,3,10,2040,98038,47.4375,-122.008,87120,13.69897674,15,0,0.29337774
4,2.75,4010,87555,2,0,0,3,10,0,98038,47.4299,-121.998,209523,13.65181447,11,0,0.305936781
3,1.75,1340,63597,1,0,0,4,7,0,98038,47.4379,-122.011,87120,12.9360338,52,0,0.29077278
4,3.5,3370,435600,2,0,3,3,9,0,98045,47.4398,-121.738,114868,13.08154138,10,0,0.531885043
1,1,750,4000,1,0,0,3,6,0,98136,47.5243,-122.39,4850,12.4292162,97,0,0.177848558
2,1,1620,9855,1,0,4,3,8,300,98136,47.5264,-122.384,7700,13.45883561,67,0,0.171650941
3,1,1710,5110,1,0,0,3,7,610,98126,47.5256,-122.379,5110,12.89043132,61,0,0.167890077
3,2.25,2950,7232,1,0,2,3,8,1430,98136,47.5257,-122.382,7140,13.87895473,32,0,0.170344793
4,2.75,2840,11900,1,0,3,4,9,1200,98136,47.5271,-122.386,10070,13.57978822,54,0,0.172973184
4,2.75,3370,8103,1,0,3,3,9,1400,98136,47.5232,-122.383,6360,13.94214321,45,1,0.172550319
4,2.5,3520,6773,2.5,0,0,3,9,870,98136,47.5317,-122.391,6458,13.67624849,9,0,0.174918179
3,2,1160,3441,1,0,0,4,6,580,98136,47.5314,-122.392,4000,12.88410619,85,0,0.175935679
3,1.5,2000,7294,1,0,0,3,7,480,98118,47.5297,-122.267,6000,12.8346813,50,0,0.092924404
4,1.75,2100,4400,1.5,0,0,5,7,380,98118,47.5299,-122.266,4400,13.00582956,91,0,0.092437027
3,2.75,2590,223027,2,0,0,3,9,0,98074,47.6145,-122.001,212137,13.73212895,32,0,0.238063294
3,3,2470,7410,2,0,0,5,8,610,98117,47.6937,-122.392,7800,13.60602333,38,0,0.170533739
4,2.75,1910,16532,1,0,0,4,7,490,98117,47.6952,-122.39,8250,13.38472764,75,0,0.1694175
4,1.75,2680,6120,1,0,0,5,8,1340,98117,47.6965,-122.393,6840,13.34069537,56,0,0.172680867
3,1.75,2000,6130,1,0,0,4,8,880,98117,47.6925,-122.388,7150,13.21585372,64,0,0.166416754
3,3,3700,16857,1,0,0,3,10,1530,98117,47.6956,-122.392,12000,13.91082074,15,0,0.171382104
4,3,2910,8027,1,0,0,5,8,1110,98117,47.6939,-122.391,7660,13.62313867,45,0,0.169726295
5,3,2670,11761,1,0,0,3,7,1300,98052,47.6895,-122.129,10703,13.15192218,34,0,0.13105104
4,3,2580,209523,2,0,0,3,8,0,98053,47.6932,-122.006,213444,13.59111622,31,0,0.244769022
3,3.25,5290,224442,2,0,0,4,11,750,98053,47.6671,-122.051,84936,14.40329722,27,0,0.194258049
4,2.5,3720,30649,2,0,0,3,10,0,98053,47.6651,-122.056,29434,13.70903831,27,0,0.188917247
4,2.25,3440,35025,2,0,0,3,10,0,98053,47.6674,-122.055,35005,13.65651483,27,0,0.190465977
4,2.5,3510,28052,2,0,0,3,10,0,98053,47.6671,-122.057,28295,13.72667934,27,0,0.188456354
4,2.5,2610,33206,2,0,0,3,10,0,98053,47.6662,-122.057,28295,13.51939301,27,0,0.188225386
5,2.5,4310,28008,2,0,0,3,10,0,98053,47.6662,-122.056,28559,13.93772819,27,0,0.189192656
3,2.5,3560,107290,2,0,0,3,10,0,98053,47.6652,-122.049,89298,13.65416741,28,0,0.195730812
5,2.5,4150,96574,2,0,0,3,10,0,98053,47.6664,-122.045,40803,13.74379971,27,0,0.199901912
4,3.25,3090,67518,2,0,0,3,10,0,98053,47.6674,-122.046,65775,13.64590777,27,0,0.199175494
4,2.75,3390,16153,1,0,0,4,7,1420,98031,47.3954,-122.184,8495,12.76568843,54,0,0.229608563
3,2.5,2490,4000,2,0,0,5,8,820,98109,47.6403,-122.35,4000,13.95091519,97,0,0.113124005
5,3.25,2800,3200,1.5,0,0,5,10,890,98109,47.6421,-122.35,3500,14.08324499,83,1,0.113487547
3,1,1370,5250,1,0,0,3,7,300,98109,47.6421,-122.348,4200,13.39239051,76,0,0.11153275
4,3.25,3770,4103,2,0,0,5,9,1060,98109,47.641,-122.349,4160,14.18707411,90,0,0.112282562
3,3.25,3140,5445,2,0,3,4,10,900,98109,47.6406,-122.347,5250,14.3102068,102,0,0.110242992
3,2.25,1780,1429,3,0,0,3,8,210,98109,47.6413,-122.346,1799,13.33747476,8,0,0.109408731
3,3.25,1510,2064,2,0,0,3,8,290,98109,47.6398,-122.345,2594,13.42246797,7,0,0.108123233
4,3,1670,2642,2,0,0,3,8,320,98109,47.6397,-122.345,2594,13.4733019,7,0,0.108103408
3,3.25,1690,1473,2,0,0,3,8,310,98109,47.6397,-122.345,2594,13.30468493,7,0,0.108103408
4,2.75,2250,5700,1,0,0,3,8,1050,98109,47.6406,-122.344,3850,13.38237873,64,0,0.107306633
3,2.75,2830,3496,2,0,0,3,8,0,98029,47.5606,-122.011,3501,13.41950061,3,0,0.235223385
4,2.5,2110,6360,2,0,0,3,8,0,98029,47.5641,-122.012,7000,13.32121424,27,0,0.233416396
4,2.5,2050,6360,2,0,0,3,8,0,98029,47.5641,-122.011,7541,13.18063229,27,0,0.234389162
3,2.5,2220,6049,2,0,0,4,8,0,98031,47.3972,-122.182,7226,12.69158046,25,0,0.228352723
3,2.5,1890,7053,2,0,0,4,8,0,98031,47.3967,-122.183,7226,12.75851994,23,0,0.228589734
3,2.5,1980,6922,2,0,0,5,8,0,98031,47.396,-122.184,7697,12.82125828,24,0,0.229026097
4,2.5,3020,36893,2,0,0,3,9,0,98077,47.768,-122.092,36444,13.57978822,29,1,0.209818854
4,2.5,2790,45902,2,0,0,3,9,0,98077,47.7674,-122.086,42421,13.39231418,28,0,0.213647099
4,3,4480,42717,2,0,0,3,9,0,98077,47.7711,-122.088,41632,13.635187,28,0,0.214834505
3,2.5,3030,45004,2,0,0,3,9,0,98077,47.7721,-122.093,35781,12.52443546,28,0,0.21207335
2,2,1360,5433,1,0,0,3,8,0,98198,47.3804,-122.32,5264,12.44901882,41,1,0.25131588
2,1.75,1090,3272,1,0,0,5,8,0,98198,47.3794,-122.32,5475,12.4874851,45,0,0.252262767
2,1.75,1390,4482,1,0,0,4,8,0,98198,47.3785,-122.32,4680,12.28534583,35,0,0.253115314
2,1,950,2784,1,0,0,4,8,0,98198,47.3793,-122.321,3899,12.00119868,43,0,0.252680097
2,1,1080,3899,1,0,0,4,8,0,98198,47.3792,-122.321,3899,12.18075484,43,0,0.252774691
2,1.75,1050,2926,1,0,0,4,8,0,98198,47.3811,-122.317,3802,12.1388639,41,0,0.249700372
2,1.5,1220,3568,1.5,0,0,4,8,0,98198,47.3804,-122.318,3678,12.03171926,39,0,0.250678684
2,1.75,1370,4495,1,0,0,4,8,0,98198,47.3794,-122.317,4686,12.52888052,40,0,0.251315936
2,1.75,1000,3554,1,0,0,4,8,0,98198,47.3811,-122.32,4000,12.25486281,40,0,0.250653305
1,1.5,1100,3451,1.5,0,0,4,8,0,98198,47.3829,-122.322,4560,12.30138283,37,0,0.249608116
2,1.75,1330,2159,1,0,0,4,8,0,98198,47.3822,-122.32,3679,12.21701259,36,0,0.249612529
2,1.75,1440,5680,1,0,0,4,8,0,98198,47.3825,-122.319,3547,12.25486281,37,0,0.249005824
2,1,930,3447,1,0,0,4,8,0,98198,47.3822,-122.318,3447,12.09234388,37,0,0.248970973
2,1,920,2332,1,0,0,4,8,0,98198,47.3779,-122.32,2853,12.07823927,35,0,0.253683861
2,1.75,1240,2493,1,0,0,4,8,0,98198,47.3813,-122.322,4966,12.14685329,30,0,0.251117706
2,1.75,1090,1950,1,0,0,4,8,0,98198,47.3782,-122.319,3426,11.91772368,33,0,0.253081819
2,1.5,1450,6258,1,0,0,4,8,0,98198,47.3785,-122.322,5375,12.40901349,32,0,0.253762155
2,1,860,8250,1,0,0,3,7,0,98133,47.7132,-122.334,11200,12.7512997,75,0,0.134245227
3,2.75,3040,21052,2,0,0,4,10,0,98004,47.638,-122.225,21052,14.28551419,35,0,0.024173978
3,2,2310,21318,1,0,0,3,10,0,98004,47.6381,-122.224,21814,14.12483181,36,1,0.024847404
2,1,1300,12000,1,0,0,4,8,0,98004,47.6366,-122.229,15000,13.45883561,56,0,0.020855791
4,2,1970,10500,1,0,0,3,8,150,98166,47.479,-122.356,12300,12.92391244,54,0,0.181907294
3,1.75,1900,10225,1,0,0,4,8,680,98166,47.4781,-122.357,12630,12.76568843,52,0,0.18323967
5,2.5,2140,15950,1,0,2,4,8,770,98166,47.4797,-122.358,14273,13.33989119,47,0,0.182667951
4,1.75,2090,12750,1,0,0,3,8,730,98166,47.4792,-122.357,12300,12.5776362,48,0,0.182399319
3,2,1420,16000,1,0,0,3,7,0,98166,47.478,-122.358,12630,12.68988672,49,0,0.183961312
3,1,860,11725,1,0,0,4,6,0,98056,47.5093,-122.184,9514,12.25486281,72,0,0.122119053
3,1,1460,5000,1,0,0,4,7,0,98115,47.6837,-122.32,4000,12.88664104,81,1,0.104071053
3,2.5,2360,4638,2,0,3,3,9,0,98115,47.6837,-122.321,4638,13.27086959,19,0,0.104850936
4,2,2040,5050,1,0,0,5,7,880,98115,47.6885,-122.324,5050,13.46595308,78,0,0.11020549
2,1,1290,4650,1,0,0,4,7,0,98115,47.6877,-122.325,3900,13.1102908,109,0,0.110474114
3,1.75,1700,7532,1,0,0,3,7,0,98030,47.355,-122.176,7405,12.44901882,28,0,0.270755202
3,1.75,1690,8901,1,0,0,3,7,0,98030,47.3546,-122.176,7532,12.20356952,29,0,0.271144227
3,1.75,1420,7205,1,0,0,3,7,0,98030,47.3555,-122.175,7405,12.16785143,29,0,0.270503935
3,1.75,1690,7953,1,0,0,3,7,0,98030,47.3556,-122.175,7425,12.46805222,29,0,0.270406778
3,1.75,2060,7251,1,0,0,3,7,710,98030,47.3569,-122.175,7582,12.5776362,28,0,0.269143929
3,2.5,2110,8304,1,0,0,4,7,0,98030,47.3558,-122.173,7508,12.57418197,30,0,0.270693388
3,1,940,7980,1,0,0,3,6,0,98146,47.5107,-122.345,7980,12.31492705,54,0,0.151030612
4,2.5,2120,4558,2,0,0,3,7,0,98038,47.3795,-122.022,5506,12.70669641,13,0,0.32270145
3,2.75,2370,4632,2,0,0,3,7,0,98038,47.3794,-122.022,5012,12.76568843,13,0,0.322775462
4,2.5,1920,4600,2,0,0,3,7,0,98038,47.3795,-122.023,6600,12.70669641,13,0,0.32202975
3,2.25,1870,9315,1,0,0,3,7,520,98034,47.705,-122.202,9579,13.11634531,40,0,0.094263232
3,2.25,2300,8067,1,0,0,4,8,1000,98034,47.7091,-122.198,9524,13.32937755,36,0,0.099626494
4,2.25,2130,8640,1,0,0,3,7,700,98034,47.7087,-122.198,8826,13.18063229,46,0,0.099262133
3,2.5,2000,8424,1,0,0,4,7,700,98034,47.7089,-122.201,8400,13.06048797,47,0,0.098244432
6,1.75,2230,10080,1,0,0,3,7,840,98034,47.7089,-122.201,8475,13.44806352,46,0,0.098244432
4,1.75,1980,7350,1,0,0,3,7,550,98034,47.7088,-122.202,7920,13.01700286,42,0,0.097769096
5,2.5,1900,9460,1,0,0,3,7,710,98034,47.7096,-122.202,8360,13.01700286,46,0,0.098509953
4,1.75,1860,9750,1,0,0,3,7,400,98034,47.7097,-122.202,8913,13.17685156,46,0,0.098602625
2,1.75,960,6200,1,0,0,4,7,0,98136,47.5551,-122.396,6000,12.89921983,69,0,0.16921873
3,3,1730,2940,3,0,0,3,7,0,98117,47.6911,-122.392,4410,13.10216067,30,0,0.169400468
2,1,1250,5880,1,0,0,3,6,350,98117,47.6908,-122.391,5020,12.95984445,67,0,0.168368654
4,3.5,2440,3012,3,0,1,3,8,0,98117,47.6923,-122.392,4650,13.38465072,10,0,0.169919512
3,3,1990,9600,1,0,0,3,7,550,98003,47.3499,-122.296,9600,12.40901349,27,0,0.274394535
4,2.75,2240,27820,1.5,0,0,4,8,0,98075,47.5936,-122.054,20000,13.27143662,39,0,0.186676134
4,2.75,2600,36583,1,0,0,5,8,1020,98075,47.593,-122.054,27820,13.32121424,39,0,0.186756521
3,2.25,1380,3015,2,0,0,3,7,0,98052,47.6783,-122.157,3612,12.98310131,6,0,0.101624108
5,2.75,1790,5000,1.5,0,0,4,7,730,98106,47.5655,-122.363,5000,12.59133505,100,0,0.134749423
4,2.75,2720,4613,2,0,0,3,9,0,98028,47.7352,-122.223,4836,13.2946346,10,0,0.117978572
3,2.5,1820,4883,2,0,0,3,9,0,98028,47.7355,-122.224,5002,13.14412487,10,0,0.118144397
4,2.75,2990,4521,2,0,0,3,7,0,98028,47.7401,-122.226,7539,13.24449251,1,0,0.122479474
4,2.75,3650,4534,2,0,0,3,7,710,98028,47.7397,-122.224,7682,13.21767356,1,0,0.122311427
4,2.75,1830,8384,1,0,0,3,7,510,98034,47.733,-122.22,7695,13.09190417,36,0,0.116252697
5,2.5,2250,7945,1,0,0,4,7,890,98034,47.7316,-122.221,7866,13.01020201,38,0,0.114710369
3,2.75,1910,7280,1,0,0,3,7,750,98034,47.7319,-122.224,8152,12.99680015,36,0,0.114574574
4,3,2260,7336,2,0,0,4,7,0,98034,47.7297,-122.219,7724,13.0939639,38,0,0.113171242
3,1.75,2350,7641,1,0,0,3,7,840,98034,47.7307,-122.219,7500,12.99453001,37,0,0.114155587
4,2.75,2360,7716,1,0,0,3,7,970,98034,47.7301,-122.223,8794,12.91164235,37,0,0.11292801
3,2.25,1750,9353,1,0,0,3,7,540,98034,47.7305,-122.225,8545,12.98079981,28,0,0.113058357
3,2,1410,8088,1,0,0,3,7,0,98034,47.7303,-122.227,7401,12.92391244,28,0,0.112628715
3,1.75,1230,7500,1,0,0,3,7,0,98034,47.7316,-122.224,8747,12.86099861,28,0,0.114277174
4,2.5,3000,8645,2,0,0,3,8,0,98034,47.7315,-122.224,8866,13.10216067,30,0,0.114178044
3,1.75,1780,7567,1,0,0,3,7,490,98034,47.7314,-122.225,8645,13.0003607,35,0,0.113951452
3,1.75,1470,6682,1,0,0,3,7,0,98034,47.7315,-122.226,7379,12.89921983,28,0,0.113931974
3,1.75,1790,6980,1,0,0,3,7,460,98034,47.7311,-122.226,8081,12.90470476,35,0,0.113534609
4,3,2340,7048,1,0,0,4,8,1000,98034,47.7306,-122.227,8088,13.09190417,36,0,0.112927003
3,1.75,1440,7112,1,0,0,3,7,260,98034,47.7304,-122.227,9152,12.92391244,36,0,0.112728143
4,2.5,2200,9099,2,0,0,3,8,0,98034,47.733,-122.225,8900,13.27936713,21,0,0.115539441
4,2.5,2320,8721,2,0,0,3,8,0,98034,47.7326,-122.226,8268,13.24014641,24,0,0.115024823
4,2.25,2420,59800,1,0,0,4,8,1070,98074,47.6206,-122.056,17598,13.21585372,30,0,0.183046962
3,2.25,2060,31400,2,0,0,3,8,0,98074,47.6216,-122.056,34500,13.23569206,31,0,0.183062171
3,2.75,1620,7500,1,0,0,5,7,480,98074,47.6175,-122.065,7500,13.23569206,36,0,0.174034623
3,3.5,2150,4368,2,0,0,3,8,540,98074,47.6213,-122.065,16630,13.12236338,17,0,0.174058292
4,2.75,2520,12500,2,0,0,3,8,800,98074,47.6225,-122.064,13000,13.13922049,36,0,0.175082713
3,2.5,1910,11550,1.5,0,0,3,8,0,98074,47.6213,-122.064,11550,13.27078338,12,0,0.175058146
3,1.5,1140,7500,1,0,0,3,7,0,98074,47.619,-122.064,7500,12.78268601,39,0,0.175034047
3,2.5,2160,7500,1,0,1,3,7,730,98074,47.6188,-122.064,7500,13.18533818,36,0,0.17503338
2,1.75,1270,7500,1,0,0,4,7,0,98074,47.6186,-122.063,7500,12.80765263,33,0,0.17603294
3,2,970,10000,1,0,0,5,7,0,98074,47.6205,-122.063,7500,12.73463995,43,0,0.176046259
3,1,1460,10000,1.5,0,0,3,7,0,98074,47.6214,-122.063,10000,12.91164235,13,0,0.176059725
6,4.25,4310,10000,2,0,0,3,8,1360,98074,47.6214,-122.062,10000,13.5670492,7,0,0.177059573
3,1,1240,7500,1,0,0,4,7,0,98074,47.6199,-122.062,9750,12.6914266,39,0,0.177039798
3,1,1010,7500,1,0,0,4,7,0,98074,47.6169,-122.062,7500,12.7367009,40,0,0.177038372
3,1,1010,7500,1,0,0,4,7,0,98074,47.6172,-122.061,10000,12.66032792,40,0,0.178036207
5,2.75,2400,15781,1,0,0,4,7,1200,98074,47.622,-122.059,7500,12.9154622,41,0,0.180070401
3,1.75,1740,10000,1,0,0,3,7,0,98074,47.617,-122.058,7500,13.15579815,39,1,0.181037493
4,2.25,2240,5000,2,0,0,3,8,0,98074,47.6212,-122.058,7500,13.36138028,2,0,0.181055683
3,2.5,1890,6500,2,0,0,3,7,0,98074,47.6225,-122.058,7500,12.92147044,3,0,0.181081056
5,2.25,3740,14913,1.5,0,0,4,9,0,98074,47.6234,-122.059,7600,13.39999511,36,0,0.180104483
4,1,2200,12137,1,0,4,4,8,560,98028,47.7473,-122.261,17153,13.42984808,59,0,0.130841366
3,2.5,1830,8133,1,0,0,3,8,440,98028,47.7478,-122.247,11522,13.142166,19,0,0.129728998
3,2.25,1800,6680,2,0,0,3,8,0,98034,47.7293,-122.223,8621,12.98539752,32,0,0.112136171
3,1.75,1560,7207,1,0,0,3,7,310,98034,47.7283,-122.222,7485,12.99453001,32,0,0.111295185
4,2.25,2340,13383,1,0,0,3,8,1170,98074,47.6211,-122.037,12532,13.04979268,32,0,0.202051893
3,1.75,1300,12731,1,0,0,3,8,0,98074,47.6236,-122.04,13556,12.97154049,34,0,0.199102842
3,2.25,2220,15757,1,0,0,3,8,940,98074,47.6212,-122.043,14098,13.23211424,33,0,0.196053925
3,2,1010,21340,1,0,0,3,8,0,98074,47.6223,-122.043,13045,12.77705219,35,0,0.196073192
3,2,1010,14183,1,0,0,3,8,0,98074,47.6232,-122.043,11700,12.87390202,33,0,0.196093544
3,2,1720,10098,1,0,0,4,8,580,98074,47.6231,-122.043,10098,13.13981029,34,0,0.196091079
3,2,1010,12252,1,0,0,3,8,0,98074,47.6224,-122.045,11497,12.89921983,35,0,0.194075688
3,1.75,1540,13002,1,0,0,2,8,340,98074,47.6231,-122.044,10098,13.10714821,31,0,0.195091378
3,2.25,1920,9672,2,0,0,4,8,0,98074,47.6233,-122.046,10125,13.34550693,31,0,0.193097045
4,1.75,2660,11315,2,0,0,4,8,0,98074,47.6204,-122.044,11315,13.23032052,32,0,0.195043845
3,1.75,1540,9154,1,0,0,3,8,0,98074,47.6207,-122.042,10273,13.01700286,32,0,0.197047134
3,1.75,2050,9580,1,0,0,3,8,650,98074,47.6212,-122.038,11952,13.19932442,31,0,0.201053398
3,2,1320,10720,2,0,0,3,8,0,98074,47.6203,-122.037,13639,12.88156489,34,0,0.202042453
3,1,1410,9704,1,0,0,3,8,270,98074,47.6203,-122.036,13639,12.89921983,32,0,0.203042405
4,2.5,2242,37451,2,0,0,3,8,0,98028,47.7443,-122.228,13125,13.10216067,20,0,0.126466269
3,1,1830,8209,1,0,0,3,7,0,98028,47.7439,-122.228,12000,12.50617724,73,0,0.126067799
4,2.5,2470,7539,2,0,0,3,9,0,98028,47.7407,-122.226,7539,13.21767356,9,0,0.123076084
4,2.5,2860,5576,2,0,0,3,8,0,98028,47.745,-122.224,10667,13.38472764,11,0,0.127572907
4,2.5,3010,11393,2,0,0,3,8,0,98028,47.7389,-122.221,11282,13.45166712,10,0,0.121925005
3,1.75,1120,9730,1,0,0,3,7,0,98011,47.7372,-122.221,8717,12.79939949,71,1,0.120243964
